"brand","Series","Series-2","PartNo","DetailLink","dataSheet","Descrption","Compliance","Status","Description","Polarity","VCE(sat) Max (V)","IC Continuous (A)","V(BR)CEO Min (V)","hFE Min","hFE Max","fT Min (MHz)","PTM Max (W)","Package Type"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS20200L","NSV20200LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV20200LT1G","http://www.onsemi.com/pub/Collateral/NSS20200L-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, PNP, -20 V, 4.0 A","PNP","0.09","2","20","250","-","100","0.71","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS20201MR6","NSS20201MR6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS20201MR6T1G","http://www.onsemi.com/pub/Collateral/NSS20201MR6T1G.PDF","Bipolar Transistor, Low V","AEC Qualified
Pb-free
Halide free","Active","Bipolar Transistor, Low V<sub>CE(sat)</sub>, NPN, 2.0 A, 20 V","NPN","0.15","2","20","300","-","200","1.75","TSOP-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS20500UW3","NSS20500UW3T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS20500UW3T2G","http://www.onsemi.com/pub/Collateral/NSS20500UW3-D.PDF","Low V","AEC Qualified
Pb-free
Halide free","Active","Low V<sub>CE(sat)</sub> Transistor, PNP, -20 V, 7.0 A","PNP","0.26","5","20","250","-","100","1.5","WDFN-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS20500UW3","NSS20500UW3TBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS20500UW3TBG","http://www.onsemi.com/pub/Collateral/NSS20500UW3-D.PDF","Low V","AEC Qualified
Pb-free
Halide free","Active","Low V<sub>CE(sat)</sub> Transistor, PNP, -20 V, 7.0 A","PNP","0.26","5","20","250","-","100","1.5","WDFN-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS20601CF8","NSS20601CF8T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS20601CF8T1G","http://www.onsemi.com/pub/Collateral/NSS20601CF8-D.PDF","Low V","AEC Qualified
Pb-free
Halide free","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 20 V, 8.0 A","NPN","0.065","6","20","200","-","140","1.4","ChipFET-8"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS30071MR6T1G","NSS30071MR6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS30071MR6T1G","http://www.onsemi.com/pub/Collateral/NSS30071MR6T1G.PDF","30 V, 0.7 A NPN Low V","AEC Qualified
Pb-free
Halide free","Active","30 V, 0.7 A NPN Low V<sub>CE(sat)</sub> Bipolar Transistor","NPN","0.25","0.7","30","150","-","-","0.665","SC-74"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS30101LT1G","NSS30101LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS30101LT1G","http://www.onsemi.com/pub/Collateral/NSS30101LT1G-D.PDF","Low V","AEC Qualified
Pb-free
Halide free","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 30 V, 2.0 A","NPN","0.2","1","30","300","900","100","0.71","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS35200CF8T1G","NSS35200CF8T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS35200CF8T1G","http://www.onsemi.com/pub/Collateral/NSS35200CF8T1G-D.PDF","Low V","AEC Qualified
Pb-free
Halide free","Active","Low V<sub>CE(sat)</sub> Transistor, PNP, 35 V, 7.0 A","PNP","0.3","2","35","100","400","100","2.75","ChipFET-8"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40200L","NSS40200LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40200LT1G","http://www.onsemi.com/pub/Collateral/NSS40200L-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, PNP, -40 V, 2.0 A","PNP","0.095","2","40","250","-","100","0.71","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40200L","NSV40200LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV40200LT1G","http://www.onsemi.com/pub/Collateral/NSS40200L-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, PNP, -40 V, 2.0 A","PNP","0.095","2","40","250","-","100","0.71","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40201L","NSS40201LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40201LT1G","http://www.onsemi.com/pub/Collateral/NSS40201L-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 40 V, 2.0 A","NPN","0.06","2","40","200","-","150","0.54","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40201L","NSV40201LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV40201LT1G","http://www.onsemi.com/pub/Collateral/NSS40201L-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 40 V, 2.0 A","NPN","0.06","2","40","200","-","150","0.54","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40300DD","NSS40300DDR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40300DDR2G","http://www.onsemi.com/pub/Collateral/NSS40300D-D.PDF","Low V","AEC Qualified
Pb-free
Halide free","Active","Low V<sub>CE(sat)</sub> Transistor, Dual PNP, 40 V, 6.0 A","Dual PNP","0.095","3","40","220","-","100","0.576","SOIC-8"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40301","NSS40301MZ4T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40301MZ4T1G","http://www.onsemi.com/pub/Collateral/NSS40301MZ4-D.PDF","3.0 A, 40 V Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","3.0 A, 40 V Low V<sub>CE(sat)</sub> NPN Bipolar Power Transistor","NPN","0.2","3","40","200","500","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40301","NSS40301MZ4T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40301MZ4T3G","http://www.onsemi.com/pub/Collateral/NSS40301MZ4-D.PDF","3.0 A, 40 V Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","3.0 A, 40 V Low V<sub>CE(sat)</sub> NPN Bipolar Power Transistor","NPN","0.2","3","40","200","500","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40301","NSV40301MZ4T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV40301MZ4T1G","http://www.onsemi.com/pub/Collateral/NSS40301MZ4-D.PDF","3.0 A, 40 V Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","3.0 A, 40 V Low V<sub>CE(sat)</sub> NPN Bipolar Power Transistor","NPN","0.2","3","40","200","500","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40301","NSV40301MZ4T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV40301MZ4T3G","http://www.onsemi.com/pub/Collateral/NSS40301MZ4-D.PDF","3.0 A, 40 V Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","ActiveNEW","3.0 A, 40 V Low V<sub>CE(sat)</sub> NPN Bipolar Power Transistor","NPN","0.2","3","40","200","500","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40302PD","NSS40302PDR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40302PDR2G","http://www.onsemi.com/pub/Collateral/NSS40302P-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, Complementary, 40 V, 6.0 A","Complementary","0.06","3","40","200","-","100","0.576","SOIC-8"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40302PD","NSV40302PDR2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV40302PDR2G","http://www.onsemi.com/pub/Collateral/NSS40302P-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, Complementary, 40 V, 6.0 A","Complementary","0.06","3","40","200","-","100","0.576","SOIC-8"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40501UW3","NSS40501UW3T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40501UW3T2G","http://www.onsemi.com/pub/Collateral/NSS40501UW3-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 40 V, 5.0 A","NPN","0.045","5","40","250","-","150","1.5","WDFN-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40501UW3","NSV40501UW3T2G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV40501UW3T2G","http://www.onsemi.com/pub/Collateral/NSS40501UW3-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 40 V, 5.0 A","NPN","0.045","5","40","250","-","150","1.5","WDFN-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS40601CF8","NSS40601CF8T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS40601CF8T1G","http://www.onsemi.com/pub/Collateral/NSS40601CF8-D.PDF","Low V","AEC Qualified
Pb-free
Halide free","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 40 V, 8.0 A","NPN","0.075","6","40","200","-","140","1.4","ChipFET-8"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60101DMT","NSS60101DMTTBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS60101DMTTBG","http://www.onsemi.com/pub/Collateral/NSS60101DMT-D.PDF","Dual NPN Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual NPN Low V<sub>CE(sat)</sub> Transistors in WDFN6 2x2 mm.","Dual NPN","0.18","1","60","90",,,"2.27","WDFN-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60101DMT","NSV60101DMTWTBG","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV60101DMTWTBG","http://www.onsemi.com/pub/Collateral/NSS60101DMT-D.PDF","Dual NPN Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual NPN Low V<sub>CE(sat)</sub> Transistors in WDFN6 2x2 mm.","Dual NPN","0.18","1","60","90",,,"2.27","WDFN-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60201LT1G","NSS60201LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS60201LT1G","http://www.onsemi.com/pub/Collateral/NSS60201L-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 60 V, 4.0 A, SOT-23 Package","NPN","0.14","2","60","150","350","100","0.54","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60201LT1G","NSV60201LT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV60201LT1G","http://www.onsemi.com/pub/Collateral/NSS60201L-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 60 V, 4.0 A, SOT-23 Package","NPN","0.14","2","60","150","350","100","0.54","SOT-23-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60601MZ4","NSS60601MZ4T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS60601MZ4T1G","http://www.onsemi.com/pub/Collateral/NSS60601MZ4-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 60 V, 6.0 A","NPN","0.06
0.3","6","60","120","360","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60601MZ4","NSS60601MZ4T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSS60601MZ4T3G","http://www.onsemi.com/pub/Collateral/NSS60601MZ4-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 60 V, 6.0 A","NPN","0.06
0.3","6","60","120","360","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60601MZ4","NSV60601MZ4T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV60601MZ4T1G","http://www.onsemi.com/pub/Collateral/NSS60601MZ4-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 60 V, 6.0 A","NPN","0.06
0.3","6","60","120","360","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NSS60601MZ4","NSV60601MZ4T3G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSV60601MZ4T3G","http://www.onsemi.com/pub/Collateral/NSS60601MZ4-D.PDF","Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Low V<sub>CE(sat)</sub> Transistor, NPN, 60 V, 6.0 A","NPN","0.06
0.3","6","60","120","360","100","2","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST3906DXV6","NST3906DXV6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST3906DXV6T1G","http://www.onsemi.com/pub/Collateral/NST3906DXV6T1-D.PDF","Dual PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual PNP Bipolar Transistor","Dual PNP",,"0.2","40","100","300","250","0.357",
"NST3906F3T5G","AEC Qualified
Pb-free
Halide free","Active","PNP Bipolar Transistor","PNP",,"0.2","40","100","300","250","0.36","SOT-1123-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST3906DXV6","NSVT3906DXV6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVT3906DXV6T1G","http://www.onsemi.com/pub/Collateral/NST3906DXV6T1-D.PDF","Dual PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","Dual PNP Bipolar Transistor","Dual PNP",,"0.2","40","100","300","250","0.357",
"NST3906F3T5G","AEC Qualified
Pb-free
Halide free","Active","PNP Bipolar Transistor","PNP",,"0.2","40","100","300","250","0.36","SOT-1123-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST3946DP6","NST3946DP6T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST3946DP6T5G","http://www.onsemi.com/pub/Collateral/NST3946DP6-D.PDF","NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN PNP Bipolar Transistor","Complementary",,"0.2","40","100","300","200","0.42","SOT-963"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST3946DP6","NSVT3946DP6T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVT3946DP6T5G","http://www.onsemi.com/pub/Collateral/NST3946DP6-D.PDF","NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN PNP Bipolar Transistor","Complementary",,"0.2","40","100","300","200","0.42","SOT-963"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST489","NST489AMT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST489AMT1G","http://www.onsemi.com/pub/Collateral/NST489AMT1-D.PDF","30 V, 2.0 A NPN Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","30 V, 2.0 A NPN Low V<sub>CE(sat)</sub> Bipolar Transistor","NPN","0.075","2","30","300","900","200","0.535","TSOP-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST489","NSVT489AMT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVT489AMT1G","http://www.onsemi.com/pub/Collateral/NST489AMT1-D.PDF","30 V, 2.0 A NPN Low V","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","30 V, 2.0 A NPN Low V<sub>CE(sat)</sub> Bipolar Transistor","NPN","0.075","2","30","300","900","200","0.535","TSOP-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST65011M","NST65011MW6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST65011MW6T1G","http://www.onsemi.com/pub/Collateral/NST65011MW6-D.PDF","DUAL MATCHED NPN XSTR 65V, DUAL MATCHED NPN XSTR 65V","Pb-free
Halide free
AEC Qualified
PPAP Capable","ActiveNEW","DUAL MATCHED NPN XSTR 65V","Dual NPN",,"0.1","65","200","500","100","0.38","SC-88-6 / SC-70-6 / SOT-363-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST65011M","NSVT65011MW6T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=NSVT65011MW6T1G","http://www.onsemi.com/pub/Collateral/NST65011MW6-D.PDF","DUAL MATCHED NPN XSTR 65V, DUAL MATCHED NPN XSTR 65V","Pb-free
Halide free
AEC Qualified
PPAP Capable","ActiveNEW","DUAL MATCHED NPN XSTR 65V","Dual NPN",,"0.1","65","200","500","100","0.38","SC-88-6 / SC-70-6 / SOT-363-6"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST847BDP6","NST847BDP6T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST847BDP6T5G","http://www.onsemi.com/pub/Collateral/NST847BDP6-D.PDF","Dual NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free","Active","Dual NPN Bipolar Transistor","Dual NPN",,"0.1","45","200","450","100","0.42","SOT-963"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST847BPDP6T5G","NST847BPDP6T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST847BPDP6T5G","http://www.onsemi.com/pub/Collateral/NST847BPDP6-D.PDF","45 V, 100 mA NPN PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free","Active","45 V, 100 mA NPN PNP Bipolar Transistor","Complementary",,"0.1","45","200","450","100","0.42","SOT-963"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST856BF3T5G","NST856BF3T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST856BF3T5G","http://www.onsemi.com/pub/Collateral/NST856BF3-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free","Active","PNP Bipolar Transistor","PNP",,"0.1","65","220","475","100","0.347","SOT-1123-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","NST857BF3T5G","NST857BF3T5G","http://www.onsemi.cn/PowerSolutions/product.do?id=NST857BF3T5G","http://www.onsemi.com/pub/Collateral/NST857BF3-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free","Active","PNP Bipolar Transistor","PNP",,"0.1","45","220","475","100","0.36","SOT-1123-3"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PCP1103","PCP1103-TD-H","http://www.onsemi.cn/PowerSolutions/product.do?id=PCP1103-TD-H","http://www.onsemi.com/pub/Collateral/PCP1103-D.PDF","Bipolar Transistor, -30V, -1.5A, Low VCE(sat) PNP Single PCP","Pb-free
Halide free","Active","Bipolar Transistor, -30V, -1.5A, Low VCE(sat) PNP Single PCP","PNP",,"1.5","30","200","560","-","1.3","SOT-89 / PCP-1"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PCP1208","PCP1208-TD-H","http://www.onsemi.cn/PowerSolutions/product.do?id=PCP1208-TD-H","http://www.onsemi.com/pub/Collateral/ENA1836-D.PDF","Bipolar Transistor, Low V","Pb-free
Halide free","Active","Bipolar Transistor, Low V<sub>CE (sat)</sub>, NPN, 0.7 A, 200 V","NPN","0.2","0.7","200","200","560","120","1.3","SOT-89 / PCP-2"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PZT2907A","PZT2907AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=PZT2907AT1G","http://www.onsemi.com/pub/Collateral/PZT2907AT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.6","60","100","300","200","1.5","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PZT2907A","PZT2907AT3G","http://www.onsemi.cn/PowerSolutions/product.do?id=PZT2907AT3G","http://www.onsemi.com/pub/Collateral/PZT2907AT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.6","60","100","300","200","1.5","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PZT2907A","SPZT2907AT1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SPZT2907AT1G","http://www.onsemi.com/pub/Collateral/PZT2907AT1-D.PDF","PNP Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","PNP Bipolar Transistor","PNP",,"0.6","60","100","300","200","1.5","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PZT651","PZT651T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=PZT651T1G","http://www.onsemi.com/pub/Collateral/PZT651T1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"2","60","40","-","75","0.8","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PZT651","SPZT651T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SPZT651T1G","http://www.onsemi.com/pub/Collateral/PZT651T1-D.PDF","NPN Bipolar Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Transistor","NPN",,"2","60","40","-","75","0.8","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PZTA42","PZTA42T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=PZTA42T1G","http://www.onsemi.com/pub/Collateral/PZTA42T1-D.PDF","NPN Bipolar Small Signal Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Small Signal Transistor","NPN",,"0.5","300","40","-","50","1.5","SOT-223-4 / TO-261-4"
"on","双极晶体管---通用晶体管 和 低VCE(Sat) 晶体管","PZTA42","SPZTA42T1G","http://www.onsemi.cn/PowerSolutions/product.do?id=SPZTA42T1G","http://www.onsemi.com/pub/Collateral/PZTA42T1-D.PDF","NPN Bipolar Small Signal Transistor","AEC Qualified
Pb-free
Halide free
PPAP Capable","Active","NPN Bipolar Small Signal Transistor","NPN",,"0.5","300","40","-","50","1.5","SOT-223-4 / TO-261-4"
