"brand","Series","Series-2","PartNo","DataSheet","DetailLink","Description","IOUT (mA)","VIN MIN.  (V)","VIN  MAX.  (V)","IQ  (µA)","Acc","Vdrop  (mV)","VOUT  1.2V","VOUT  1.5V","VOUT   1.8V","VOUT  2.0V","VOUT  2.5V","VOUT  2.7V","VOUT  2.85V","VOUT  2.8V","VOUT  3.0V","VOUT  3.3V","VOUT  3.5V","VOUT  5.0V","VOUT  Adj."
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-3-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-3-0/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-3-1","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-3-1/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-5-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819M5-L-5-0/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-1-2","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-1-2/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-1-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-1-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-1-8","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-1-8/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-2-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-2-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-3-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-3-1","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-3-3/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-5-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-1-2","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-1-2/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-1-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-1-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-1-8","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-1-8/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-2-5","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-2-5/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-3-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-3-1","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-3-3","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-3-3/TR","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
"exar","Power Management-Power Conversion-LDOs and Regulators-Linear LDOs","SPX3819","SPX3819R2-L-5-0","http://www.exar.com/common/content/document.ashx?id=615&languageid=1033&type=datasheet&part=spx3819","http://www.exar.com/power-management/power-conversion/ldos-and-regulators/linear-ldos/spx3819/","500mA Low-Noise LDO Voltage Regulator ","500","2.5","16","90","1%","340","▪","▪","▪","-","▪","-","-","-","▪","▪","-","▪","▪"
